county_name,censuskey,c14_median_income,c14_trav_time_to_work,c14_total_pop,c14_pct_hispanic,c14_pct_non_hispanic,c14_pct_white,c14_pct_black,c14_pct_asian,c14_pct_multirace,c14_pct_occupation_agriculture,c14_pct_occupation_mining,c14_pct_occupation_manufacturing,c14_pct_occupation_other_svcs,c14_pct_occupation_public_admin,c14_pct_occupation_retail,c14_pct_occupation_wholesale,c14_pct_occupation_armed_forces,c14_pct_occupation_employedcivilian,c14_pct_occupation_unemployedcivilian,c14_pct_occupation_farming,c14_pct_nohsdegree,c14_pct_hsdegree,c14_pct_somecollege,c14_pct_collegedegree,c14_pct_privateschool,c14_pct_publicschool,c14_pop_density_sqmile,c14_pct_renter,c14_pct_owner,c14_pct_multitenant,n_adults
JIM HOGG,48247,32906,26,1318,92.27,7.72,86.89,0.5675,0.5775,1.65,5.635,11.81,4.6875,2.7975,9.795,7.4125,0.515,0.085,95.54,4.37,4.045,37.30,35.94,11.34,11.24,0.00,100.00,56,26.48,73.52,6.02,3623
JIM WELLS,48249,43600,22,1366,81.41,18.58,86.508064516129,0.820967741935484,0.42,1.7058064516129,1.93709677419355,9.8958064516129,4.81806451612903,6.82548387096774,5.34709677419355,12.4074193548387,2.20903225806452,0.00193548387096774,95.5148387096774,4.48322580645161,1.89161290322581,31.61,31.50,21.93,11.22,4.54,95.45,1654,27.4303225806452,72.5696774193548,7.41,24405
JOHNSON,48251,55716,30,1608,20.77,79.22,85.2073195876289,3.18,0.690927835051546,2.4559793814433,1.29237113402062,3.42144329896907,15.2751546391753,3.81144329896907,5.72278350515464,10.8986597938144,2.62773195876289,0.0921649484536083,94.3832989690722,5.52474226804124,0.268453608247423,19.24,34.20,25.35,16.88,4.14,95.85,1468,26.5571134020619,73.4428865979381,11.42,83203
JONES,48253,41548,24,1231,27.18,72.81,76.318125,7.150625,0.526875,2.48125,9.235,6.945,7.044375,5.575625,8.45875,8.589375,3.114375,1.803125,92.3425,5.855,2.5025,25.65,30.25,24.93,15.96,0.09,99.90,355,26.725625,73.274375,4.26,9449
KARNES,48255,40926,26,1278,53.82,46.17,75.0241666666667,5.125,0.295833333333333,1.75,5.05416666666667,8.2275,6.96833333333333,5.125,8.2425,9.59083333333333,1.855,0,94.7433333333333,5.25666666666667,1.885,28.65,32.42,21.90,13.68,10.08,89.91,364,28.4391666666667,71.5608333333333,10.50,7429
KAUFMAN,48257,54321,33,1858,20.21,79.78,76.6789830508474,10.9698305084746,0.813559322033898,2.43762711864407,0.529152542372881,0.488474576271186,13.5294915254237,4.67084745762712,5.30508474576271,12.0379661016949,4.47966101694915,0.0564406779661017,93.5786440677966,6.36491525423729,0.691016949152542,17.55,31.99,26.59,18.94,10.06,89.93,753,25.0608474576271,74.9391525423729,11.36,60263
KENDALL,48259,73794,26,1818,23.11,76.88,88.9290476190476,0.845238095238095,0.705238095238095,1.93666666666667,3.30571428571429,0.627142857142857,7.94666666666667,4.43619047619048,4.66619047619048,7.51238095238095,1.0747619047619,0.07,94.6919047619048,5.23809523809524,1.27952380952381,8.37,21.05,26.79,31.16,25.09,74.90,663,24.2361904761905,75.7638095238095,11.10,26195
KENEDY,48261,47872,16,423,78.72,21.28,83.92,4.02,0.71,3.07,33.2,4.3,0,0,31.64,5.47,0,0,97.34,2.66,16.8,29.96,11.91,25.63,24.55,0.00,100.00,0,62.67,37.33,15.02,303
KENT,48263,40158,17,834,17.15,82.85,91.73,0.96,0,1.56,12.24,7.81,0.26,4.43,10.94,15.36,4.69,0,95.29,4.71,4.43,13.89,33.76,26.33,22.62,0.00,100.00,0,26.03,73.97,0.18,573
KERR,48265,43759,19,1520,26.32,73.67,86.6818181818182,2.13909090909091,0.842727272727273,2.31909090909091,2.48727272727273,0.895757575757576,6.61818181818182,6.32393939393939,3.51151515151515,12.7224242424242,0.857272727272727,0,95.1930303030303,4.8069696969697,0.485454545454546,15.06,28.06,25.18,23.04,12.56,87.43,921,28.9642424242424,71.0357575757576,12.86,31491
KIMBLE,48267,38828,17,904,27.60,72.39,89.352,0.564,1.052,1.12,7.74,0.534,6.84,4.284,2.608,11.012,1.266,0,94.278,5.722,4.09,22.54,26.75,26.77,14.16,0.19,99.80,694,27.16,72.84,7.12,2407
KING,48269,50707,5,222,14.41,85.59,91.89,0,0,2.7,33.57,0,1.43,0,5,27.86,0,0,93.33,6.67,11.43,11.80,25.47,29.81,27.95,0.00,100.00,0,61.8,38.2,11.29,161
KINNEY,48271,35928,17,1205,63.86,36.14,86.33,1.60333333333333,0.426666666666667,2.32333333333333,11.14,0.573333333333333,4.18666666666667,0.933333333333333,18.9266666666667,7.65333333333333,0.36,0.09,91.8933333333333,8.01333333333333,9.92,30.44,29.54,16.16,21.57,0.00,100.00,35,22.8,77.2,9.53,2093
KLEBERG,48273,39002,19,1463,73.02,26.97,78.7722727272727,4.05136363636364,1.95545454545455,2.67681818181818,3.49318181818182,5.68136363636364,4.45454545454546,3.4,11.4813636363636,12.1795454545455,1.44318181818182,0.765909090909091,94.3218181818182,4.91045454545455,1.76954545454545,23.58,22.03,24.62,23.99,3.84,96.15,2346,42.8031818181818,57.1968181818182,18.35,16626
KNOX,48275,33429,16,953,32.58,67.41,74.085,5.615,0.255,3.875,17.0225,3.1375,0.415,7.4175,5.575,10.615,1.2375,0,95.2325,4.7675,7.6175,20.52,36.30,21.00,16.80,10.30,89.69,150,24.95,75.05,12.67,2297
LA SALLE,48283,35018,26,1494,85.55,14.44,88.352,0.794,0.366,1.352,6.186,11.512,1.712,1.932,21.092,4.876,3.066,0.016,96.88,3.104,2.662,40.33,25.86,21.62,10.45,3.67,96.32,781,26.174,73.826,9.46,3892
LAMAR,48277,38127,20,1308,7.65,92.34,75.476052631579,16.2473684210526,0.563684210526316,3.15526315789474,1.71921052631579,1.01394736842105,13.1018421052632,4.13921052631579,3.62921052631579,16.3834210526316,1.41368421052632,0,91.7213157894737,8.27868421052631,0.396315789473684,20.50,33.34,22.64,18.19,3.85,96.14,871,36.0942105263158,63.9057894736842,13.82,28398
LAMB,48279,36096,17,1155,52.58,47.41,73.4525,4.4175,0.143333333333333,2.69083333333333,17.2816666666667,0.863333333333333,14.2291666666667,4.8475,6.44,12.685,1.26,0.0441666666666667,94.1633333333333,5.79083333333333,10.6025,25.93,32.87,22.32,14.75,8.90,91.10,646,27.8483333333333,72.1516666666667,4.94,7188
LAMPASAS,48281,48578,27,1358,20.08,79.91,84.4226666666667,2.94733333333333,1.046,3.20533333333333,3.00866666666667,0.616,5.29466666666667,5.74933333333333,12.1106666666667,11.7586666666667,1.14,1.33533333333333,92.5173333333333,6.148,1.636,16.42,32.25,25.98,20.23,0.27,99.72,384,27.8553333333333,72.1446666666667,8.65,12515
LAVACA,48285,42965,23,1097,18.87,81.12,84.3916666666667,6.42888888888889,0.412777777777778,2.38222222222222,2.77,3.72333333333333,12.5744444444444,3.89222222222222,5.10944444444444,14.1,7.20055555555555,0,96.235,3.765,0.974444444444445,22.88,40.91,19.11,13.15,6.60,93.39,569,22.8761111111111,77.1238888888889,5.21,12619
LEE,48287,50285,25,1286,21.83,78.17,78.9930769230769,11.0592307692308,0.360769230769231,2.01,3.22692307692308,4.89923076923077,7.81538461538462,3.34769230769231,13.2415384615385,14.2907692307692,4.83923076923077,0,96.2415384615385,3.75846153846154,0.713846153846154,20.56,37.50,21.15,16.33,0.33,99.66,81,21.7769230769231,78.2230769230769,9.33,9404
LEON,48289,44551,28,1293,12.09,87.90,84.1553846153846,7.51846153846154,0.775384615384615,1.82615384615385,3.73461538461538,10.6892307692308,9.09923076923077,5.41,7.55769230769231,8.03769230769231,0.367692307692308,0,94.4184615384615,5.58153846153846,3.05769230769231,20.36,37.00,24.29,13.31,1.22,98.77,18,16.6238461538462,83.3761538461539,4.39,10488
LIBERTY,48291,47714,36,1523,18.16,81.83,76.5054901960784,10.9523529411765,0.57156862745098,2.27725490196078,0.831372549019608,3.8278431372549,12.2109803921569,5.35686274509804,6.79470588235294,10.1937254901961,2.79862745098039,0.00137254901960784,93.0992156862745,6.89941176470588,0.349803921568627,24.56,35.66,24.36,12.75,8.19,91.80,364,23.6160784313726,76.3839215686274,5.85,38990
LIMESTONE,48293,36767,24,1311,20.71,79.29,64.8872222222222,20.3427777777778,0.459444444444444,2.22666666666667,2.97888888888889,7.14611111111111,7.475,6.27888888888889,5.59111111111111,12.0533333333333,1.98388888888889,0,94.4833333333333,5.51666666666667,0.489444444444444,24.38,35.47,22.59,14.55,5.15,94.84,741,28.8877777777778,71.1122222222222,6.14,12059
LIPSCOMB,48295,50641,19,1759,26.69,73.30,86.135,1.3,0.375,2.645,12.47,8.065,3.05,3.665,4.745,8.575,2.33,0,97.07,2.93,7.59,18.14,31.35,20.88,26.38,0.00,100.00,4,26.235,73.765,6.28,1887
LIVE OAK,48297,45987,28,1189,38.56,61.43,88.312,3.123,0.556,1.729,4.873,7.802,6.244,5.026,6.055,10.293,4.111,0,96.425,3.575,2.066,24.98,31.62,23.34,15.82,17.62,82.37,346,19.615,80.385,3.78,5996
LLANO,48299,46614,26,1068,9.37,90.62,93.1411111111111,1.13222222222222,0.634444444444444,1.68722222222222,2.72,0.587777777777778,5.13055555555556,6.12722222222222,5.32166666666667,12.8805555555556,1.05722222222222,0.0622222222222222,94.3422222222222,5.59555555555556,0.296666666666667,11.86,31.53,27.43,21.94,0.71,99.28,266,21.745,78.255,11.81,13875
LOVING,48301,55000,22,101,27.72,72.28,76.24,0.99,0,8.91,5.71,2.86,2.86,2.86,2.86,45.71,0,0,89.74,10.26,0,2.47,46.91,3.70,25.93,0.00,100.00,0,37.5,62.5,6.00,103
LUBBOCK,48303,43709,17,1430,35.22,64.77,75.186862745098,7.91495098039216,2.02666666666667,2.62710784313725,1.4353431372549,1.24088235294118,5.84490196078431,5.50632352941177,3.37848039215686,13.3626960784314,3.26955882352941,0.0732843137254902,94.6019117647059,4.8346568627451,1.16808823529412,16.29,26.24,25.15,22.75,3.84,96.15,3899,41.5635294117647,56.9658823529412,24.39,150452
LYNN,48305,37873,17,1425,49.21,50.78,78.205,2.98,0.15,2.6125,16.8825,1.32,3.82,8.0875,6.865,12.25,1.685,0.0475,94.8925,5.0625,11.4025,28.17,35.36,20.12,14.00,2.35,97.65,343,27.96,72.04,2.72,3546
MADISON,48313,36504,25,1252,19.51,80.48,69.0918181818182,17.0909090909091,0.662727272727273,2.68181818181818,8.36727272727273,4.88454545454545,2.01545454545455,3.08545454545455,14.8054545454545,11.1127272727273,1.90909090909091,0,93.7154545454545,6.28454545454545,4.33545454545455,21.69,39.85,18.77,15.99,6.47,93.52,212,26.67,73.33,6.33,6647
MARION,48315,33319,30,1021,4.08,95.91,72.26,22.218,0.531,2.659,1.343,4.99,12.032,7.923,4.483,10.946,1.236,0,93.009,6.991,3.593,20.25,35.98,24.41,14.79,4.02,95.98,58,20.697,79.303,5.38,6505
MARTIN,48317,46899,17,1309,47.64,52.35,82.0575,1.5625,0.6,2.0625,9.1275,6.165,5.07,3.67,7.195,6.2775,0.54,0,96.3875,3.6125,4.6325,29.35,32.12,20.25,14.63,5.91,94.08,447,27.1375,72.8625,9.19,2337
MASON,48319,42775,15,814,23.19,76.80,91.59,0.728,0.178,1.702,4.026,0,3.568,3.738,0.876,13.44,10.02,0,95.842,4.158,6.526,20.40,34.00,18.97,19.91,21.15,78.85,307,21.132,78.868,5.67,2740
MATAGORDA,48321,42649,24,1043,39.33,60.66,69.2634285714286,12.3114285714286,1.90057142857143,2.55885714285714,5.92571428571429,3.05114285714286,8.20971428571428,3.24,2.434,14.5494285714286,2.318,0.135142857142857,90.3182857142857,9.54628571428571,4.09657142857143,22.87,36.74,20.27,16.79,1.05,98.94,1321,31.3357142857143,68.6642857142857,13.17,19769
MAVERICK,48323,30496,19,1944,95.25,4.74,89.7827586206896,0.519310344827586,0.441034482758621,1.27689655172414,1.14344827586207,2.03103448275862,5.40724137931034,2.36551724137931,10.5568965517241,11.0689655172414,2.20103448275862,0.0320689655172414,88.2634482758621,11.7048275862069,0.982068965517241,44.86,20.75,15.70,14.85,2.40,97.59,3260,32.3165517241379,67.6834482758621,17.82,26938
MCCULLOCH,48307,39020,17,836,31.25,68.74,81.363,3.025,0.788,2.26,4.576,4.725,9.489,8.265,7.176,9.266,1.087,0,95.066,4.934,1.909,23.50,32.81,21.79,15.50,14.94,85.05,554,26.214,73.786,7.82,4890
MCLENNAN,48309,41270,19,1465,27.15,72.84,66.3534545454545,16.0790303030303,1.30860606060606,2.73830303030303,0.912363636363636,0.272909090909091,11.7548484848485,4.95830303030303,3.30284848484848,13.1318787878788,2.70733333333333,0.0324848484848485,94.5995151515151,5.36793939393939,0.545393939393939,20.62,27.95,22.24,22.38,3.65,96.34,2442,40.7332727272727,59.2667272727273,21.52,124076
MCMULLEN,48311,52907,20,716,35.06,64.94,89.94,0.98,0.7,3.49,15.09,12.17,6.81,7.3,4.14,5.84,1.95,0,97.62,2.38,4.38,17.15,37.96,26.82,12.77,0.00,100.00,0,17.09,82.91,0.62,634
MEDINA,48325,49862,31,1828,50.80,49.19,85.7692307692307,1.65423076923077,0.859615384615385,2.19923076923077,4.69692307692308,1.06346153846154,9.10230769230769,4.38,6.65,9.39307692307692,1.40153846153846,0.125,94.4619230769231,5.41269230769231,2.53923076923077,20.95,29.42,23.49,19.88,3.69,96.30,350,22.9980769230769,77.0019230769231,7.61,27082
MENARD,48327,35978,21,735,34.88,65.12,80.3633333333333,1.04333333333333,0.263333333333333,2.37,8.71333333333333,4.00666666666667,3.33333333333333,3.91666666666667,6.96666666666667,9.95666666666667,0,0,93.1566666666667,6.84333333333333,1.03333333333333,22.64,35.46,30.17,8.26,0.00,100.00,40,25.3966666666667,74.6033333333333,2.58,1358
MIDLAND,48329,67166,18,1588,41.06,58.93,74.4729896907216,6.76030927835052,1.31731958762887,2.64628865979381,1.01865979381443,17.639587628866,4.59690721649485,6.20927835051546,3.76773195876289,12.1107216494845,3.87360824742268,0,95.8767010309278,3.09237113402062,0.157319587628866,19.67,24.36,27.86,22.51,11.05,88.94,4073,29.0192783505155,69.949793814433,22.19,72308
MILAM,48331,39128,26,1193,25.35,74.64,76.318,10.473,0.504,2.218,4.0185,1.662,12.1365,6.558,3.6395,13.468,3.123,0,93.698,6.302,1.7045,20.08,41.90,19.81,14.27,0.47,99.52,519,28.67,71.33,7.63,13466
MILLS,48333,38821,19,805,17.25,82.74,88.6283333333333,1.07166666666667,0.25,1.65833333333333,17.035,0.655,6.44333333333333,4.14166666666667,7.62333333333333,12.9716666666667,1.43333333333333,0,95.69,4.31,8.13833333333333,21.01,38.36,19.16,16.82,0.00,100.00,358,21.2866666666667,78.7133333333333,4.82,3127
MITCHELL,48335,34412,22,1334,36.38,63.61,73.8214285714286,8.21142857142857,0.337142857142857,2.06714285714286,3.19428571428571,13.9257142857143,7.49857142857143,3.96857142857143,12.1328571428571,9.95285714285714,2.34285714285714,0,94.7571428571429,5.24285714285714,0.791428571428571,25.36,32.18,25.96,13.01,0.00,100.00,892,36.1142857142857,63.8857142857143,3.75,4313
MONTAGUE,48337,45036,28,928,10.95,89.04,91.4471428571429,0.583809523809524,0.839047619047619,1.93857142857143,2.0247619047619,6.90761904761905,5.35190476190476,10.7733333333333,3.71476190476191,9.87285714285714,1.85619047619048,0,95.6190476190476,4.38095238095238,0.888095238095238,18.80,34.36,24.54,17.01,16.22,83.77,556,23.1509523809524,76.8490476190476,5.88,12186
MONTGOMERY,48339,68463,33,2766,23.09,76.90,81.5626344086021,4.94989247311828,2.06516129032258,2.55274193548387,0.708333333333333,3.89123655913978,10.4434408602151,5.30161290322581,3.07983870967742,11.7172043010753,3.96295698924731,0.0225806451612903,94.9505913978495,5.02677419354839,0.230322580645161,15.28,25.93,24.67,26.27,8.94,91.05,1612,26.3625268817204,73.6374731182796,11.71,280126
MOORE,48341,46872,17,1506,53.78,46.21,72.3953333333333,2.626,5.46733333333333,2.006,5.15466666666667,1.454,19.3686666666667,3.756,5.50333333333333,10.5966666666667,2.22733333333333,0,96.034,3.966,4.45933333333333,27.70,31.66,21.29,15.59,0.00,100.00,3007,33.5966666666667,66.4033333333333,11.63,8939
MORRIS,48343,34738,22,913,9.44,90.55,68.2978571428572,22.9592857142857,0.405714285714286,2.46285714285714,2.04285714285714,1.90785714285714,14.5592857142857,3.54928571428571,6.79142857142857,10.3042857142857,1.23928571428571,0,91.5314285714286,8.46857142857143,0.702857142857143,17.79,34.74,23.27,16.50,8.83,91.16,241,25.6092857142857,74.3907142857143,8.23,7831
MOTLEY,48345,36022,23,598,19.29,80.70,89.345,2.35,0.08,1.51,21.295,5.065,8.355,9.97,5.65,8.86,1.965,0,95.585,4.415,11.09,16.50,38.92,25.18,12.26,35.41,64.58,81,22.285,77.715,3.27,755
NACOGDOCHES,48347,36561,20,1698,17.40,82.59,68.5271794871795,18.2194871794872,1.45923076923077,2.0325641025641,4.60076923076923,2.1948717948718,11.8066666666667,3.89102564102564,3.74128205128205,9.38846153846154,2.15794871794872,0,95.5823076923077,4.41769230769231,1.33153846153846,19.70,28.47,21.15,20.26,0.76,99.23,1172,43.0405128205128,56.9594871794872,21.83,30233
NAVARRO,48349,39464,25,1379,25.22,74.77,65.5365714285714,16.822,0.529428571428571,2.60028571428571,2.49228571428571,1.72628571428571,17.2465714285714,5.018,3.38,12.8537142857143,2.81028571428571,0.0765714285714286,93.2871428571429,6.63542857142857,0.591714285714286,23.73,34.10,21.96,16.63,3.40,96.59,1226,31.1357142857143,68.8642857142857,11.50,25614
NEWTON,48351,37920,34,1003,3.26,96.73,75.1971428571428,20.9835714285714,0.401428571428571,1.86357142857143,6.38571428571429,5.29714285714286,9.53642857142857,5.235,3.81785714285714,10.5771428571429,2.21428571428571,0,89.99,10.01,3.12,21.68,44.64,22.68,9.69,7.46,92.53,55,16.2571428571429,83.7428571428571,0.78,6372
NOLAN,48353,37507,19,874,35.12,64.87,82.5052941176471,4.40294117647059,0.552941176470588,2.67352941176471,4.77235294117647,1.99647058823529,10.2805882352941,3.86235294117647,6.46411764705882,14.1617647058824,1.59352941176471,0,95.2817647058824,4.71823529411765,2.29117647058824,23.13,29.96,20.21,21.78,4.41,95.58,1425,30.1941176470588,69.8058823529412,10.59,8095
NUECES,48355,48785,20,1471,64.17,35.82,80.4645643153527,4.2298755186722,1.5854356846473,2.54190871369295,0.977427385892116,1.66502074688797,5.27663900414938,5.35390041493776,5.45195020746888,13.3498340248963,2.49701244813278,0.922240663900415,93.2465145228216,5.83149377593361,0.751867219917012,23.20,26.44,25.09,18.05,4.91,95.08,4641,38.9217012448133,61.0783817427386,26.00,182163
OCHILTREE,48357,56103,17,1227,48.72,51.27,84.8044444444444,0.605555555555556,0.751111111111111,2.50888888888889,6.74111111111111,16.6444444444444,3.77777777777778,3.79222222222222,1.98111111111111,10.1033333333333,1.88444444444444,0,97.2366666666667,2.76333333333333,2.10222222222222,22.42,30.66,19.03,21.88,5.89,94.11,1751,24.7855555555556,75.2144444444445,7.05,5013
OLDHAM,48359,49328,17,1041,12.87,87.13,89,3.525,0.835,1.62,17.1,1.87,2.405,3.8,4.695,7.32,0.66,0,95.77,4.23,11.945,15.38,22.73,27.36,28.92,4.35,95.65,93,31.76,68.24,7.51,1308
ORANGE,48361,47347,23,1287,7.61,92.38,82.6546153846154,10.7470769230769,1.08630769230769,1.96061538461538,0.247692307692308,0.746615384615385,16.1583076923077,7.31476923076923,3.86276923076923,13.7356923076923,2.10892307692308,0.108461538461538,90.4516923076923,9.43953846153846,0.0224615384615385,15.81,42.06,24.08,15.17,6.12,93.87,953,25.0089230769231,74.9912307692308,11.53,49388
PALO PINTO,48363,38635,24,1154,21.93,78.06,83.8345833333333,3.06333333333333,0.570416666666667,2.22583333333333,3.04958333333333,6.8175,17.1045833333333,3.25291666666667,5.82,13.0716666666667,1.89166666666667,0.377083333333333,94.3183333333333,5.30416666666667,1.59375,23.98,30.92,26.54,14.52,0.64,99.35,1070,32.465,67.535,8.73,16076
PANOLA,48365,51747,26,1145,8.58,91.41,74.3404761904762,18.0061904761905,0.441428571428572,2.07238095238095,0.979047619047619,14.4838095238095,7.90809523809524,5.7,1.24142857142857,8.34666666666667,2.52190476190476,0,95.1561904761905,4.84380952380952,0.772380952380952,17.44,36.97,25.98,17.01,5.70,94.29,241,22.8404761904762,77.1595238095238,3.10,14885
PARKER,48367,64858,31,2226,11.79,88.20,90.4887272727273,1.92036363636364,0.604181818181818,2.06418181818182,1.97163636363636,4.65436363636364,9.46236363636364,6.45672727272727,5.89036363636364,10.6294545454545,2.19327272727273,0.08,94.9061818181818,5.01454545454545,0.156363636363636,12.85,28.55,28.76,22.81,9.08,90.91,521,21.5032727272727,78.4967272727273,5.82,76687
PARMER,48369,43508,15,1114,60.15,39.84,76.6277777777778,1.36666666666667,0.346666666666667,2.42777777777778,19.7366666666667,0.118888888888889,21.0911111111111,3.06333333333333,1.80111111111111,6.48666666666667,2.66333333333333,0,95.51,4.49,13.88,33.09,25.20,18.47,20.82,1.09,98.90,877,31.6433333333333,68.3566666666667,6.25,4236
PECOS,48371,42750,18,1120,70.74,29.25,78.1642857142857,2.42571428571429,1.07642857142857,2.525,3.64357142857143,12.9092857142857,1.83428571428571,4.72142857142857,8.53285714285714,10.3892857142857,1.10071428571429,0,95.74,4.26,3.94285714285714,34.29,30.23,16.34,14.43,2.09,97.91,1182,26.7671428571429,73.2328571428571,8.75,7809
POLK,48373,40200,29,1476,13.43,86.56,76.9632258064516,11.4283870967742,0.829354838709677,1.92935483870968,1.90741935483871,1.69709677419355,6.48935483870968,4.53838709677419,9.56935483870968,11.3996774193548,1.19838709677419,0,92.8887096774194,7.11129032258064,1.3758064516129,24.07,34.46,23.93,13.95,6.41,93.58,322,22.2077419354839,77.7922580645161,5.26,33546
POTTER,48375,36611,18,1264,38.93,61.06,67.4744329896907,9.94422680412371,3.61742268041237,3.55319587628866,0.78340206185567,0.403092783505155,10.1874226804124,6.19628865979381,3.45123711340206,15.2262886597938,2.4420618556701,0,93.840206185567,5.12886597938144,0.349587628865979,26.38,25.99,25.01,17.90,1.78,98.21,3238,40.9741237113402,57.9949484536082,18.48,50536
